ID,Country,Region,Province,Municipality,SubMunicipality,PostalCode,Locality,Zoning,Direction
L230,Belgique,Flandre,BRABANT FLAMAND,KAPELLE-OP-DEN-BOS,1,1880,Nieuwenrode,Localité non DNF,Localité non DNF
L231,Belgique,Flandre,BRABANT FLAMAND,KAPELLE-OP-DEN-BOS,1,1880,Ramsdonk,Localité non DNF,Localité non DNF
L232,Belgique,Flandre,BRABANT FLAMAND,KAMPENHOUT,1,1910,Berg,Localité non DNF,Localité non DNF
L233,Belgique,Flandre,BRABANT FLAMAND,KAMPENHOUT,1,1910,Buken,Localité non DNF,Localité non DNF
L234,Belgique,Flandre,BRABANT FLAMAND,KAMPENHOUT,0,1910,Kampenhout,Localité non DNF,Localité non DNF
L235,Belgique,Flandre,BRABANT FLAMAND,KAMPENHOUT,1,1910,Nederokkerzeel,Localité non DNF,Localité non DNF
L236,Belgique,Flandre,BRABANT FLAMAND,ZAVENTEM,1,1930,Nossegem,Localité non DNF,Localité non DNF
L237,Belgique,Flandre,BRABANT FLAMAND,ZAVENTEM,0,1930,Zaventem,Localité non DNF,Localité non DNF
L238,Belgique,Flandre,BRABANT FLAMAND,ZAVENTEM,1,1932,Sint-Stevens-Woluwe,Localité non DNF,Localité non DNF
L239,Belgique,Flandre,BRABANT FLAMAND,ZAVENTEM,1,1933,Sterrebeek,Localité non DNF,Localité non DNF
L240,Belgique,Flandre,BRABANT FLAMAND,KRAAINEM,0,1950,Kraainem,Localité non DNF,Localité non DNF
L241,Belgique,Flandre,BRABANT FLAMAND,WEZEMBEEK-OPPEM,0,1970,Wezembeek-Oppem,Localité non DNF,Localité non DNF
L242,Belgique,Flandre,BRABANT FLAMAND,ZEMST,1,1980,Eppegem,Localité non DNF,Localité non DNF
L243,Belgique,Flandre,BRABANT FLAMAND,ZEMST,0,1980,Zemst,Localité non DNF,Localité non DNF
L244,Belgique,Flandre,BRABANT FLAMAND,ZEMST,1,1981,Hofstade,Localité non DNF,Localité non DNF
L245,Belgique,Flandre,BRABANT FLAMAND,ZEMST,1,1982,Elewijt,Localité non DNF,Localité non DNF
L246,Belgique,Flandre,BRABANT FLAMAND,ZEMST,1,1982,Weerde,Localité non DNF,Localité non DNF
L247,Belgique,Flandre,ANVERS,ANTWERPEN,0,2000,Antwerpen,Localité non DNF,Localité non DNF
L248,Belgique,Flandre,ANVERS,ANTWERPEN,0,2018,Antwerpen,Localité non DNF,Localité non DNF
L249,Belgique,Flandre,ANVERS,ANTWERPEN,0,2020,Antwerpen,Localité non DNF,Localité non DNF
L250,Belgique,Flandre,ANVERS,ANTWERPEN,0,2030,Antwerpen,Localité non DNF,Localité non DNF
L251,Belgique,Flandre,ANVERS,ANTWERPEN,0,2040,Antwerpen,Localité non DNF,Localité non DNF
L252,Belgique,Flandre,ANVERS,ANTWERPEN,1,2040,Berendrecht,Localité non DNF,Localité non DNF
L253,Belgique,Flandre,ANVERS,ANTWERPEN,1,2040,Lillo,Localité non DNF,Localité non DNF
L254,Belgique,Flandre,ANVERS,ANTWERPEN,1,2040,Zandvliet,Localité non DNF,Localité non DNF
L255,Belgique,Flandre,ANVERS,ANTWERPEN,0,2050,Antwerpen,Localité non DNF,Localité non DNF
L256,Belgique,Flandre,ANVERS,ANTWERPEN,0,2060,Antwerpen,Localité non DNF,Localité non DNF
L257,Belgique,Flandre,ANVERS,ZWIJNDRECHT,1,2070,Burcht,Localité non DNF,Localité non DNF
L258,Belgique,Flandre,ANVERS,ZWIJNDRECHT,0,2070,Zwijndrecht,Localité non DNF,Localité non DNF
L259,Belgique,Flandre,ANVERS,ANTWERPEN,1,2100,Deurne,Localité non DNF,Localité non DNF
L260,Belgique,Flandre,ANVERS,WIJNEGEM,0,2110,Wijnegem,Localité non DNF,Localité non DNF
L261,Belgique,Flandre,ANVERS,ANTWERPEN,1,2140,Borgerhout,Localité non DNF,Localité non DNF
L262,Belgique,Flandre,ANVERS,BORSBEEK,0,2150,Borsbeek,Localité non DNF,Localité non DNF
L263,Belgique,Flandre,ANVERS,WOMMELGEM,0,2160,Wommelgem,Localité non DNF,Localité non DNF
L264,Belgique,Flandre,ANVERS,ANTWERPEN,1,2170,Merksem,Localité non DNF,Localité non DNF
L265,Belgique,Flandre,ANVERS,ANTWERPEN,1,2180,Ekeren,Localité non DNF,Localité non DNF
L266,Belgique,Flandre,ANVERS,HERENTALS,0,2200,Herentals,Localité non DNF,Localité non DNF
L267,Belgique,Flandre,ANVERS,HERENTALS,1,2200,Morkhoven,Localité non DNF,Localité non DNF
L268,Belgique,Flandre,ANVERS,HERENTALS,1,2200,Noorderwijk,Localité non DNF,Localité non DNF
L269,Belgique,Flandre,ANVERS,HEIST-OP-DEN-BERG,1,2220,Hallaar,Localité non DNF,Localité non DNF
L270,Belgique,Flandre,ANVERS,HEIST-OP-DEN-BERG,0,2220,Heist-op-den-Berg,Localité non DNF,Localité non DNF
L271,Belgique,Flandre,ANVERS,HEIST-OP-DEN-BERG,1,2221,Booischot,Localité non DNF,Localité non DNF
L272,Belgique,Flandre,ANVERS,HEIST-OP-DEN-BERG,1,2222,Itegem,Localité non DNF,Localité non DNF
L273,Belgique,Flandre,ANVERS,HEIST-OP-DEN-BERG,1,2222,Wiekevorst,Localité non DNF,Localité non DNF
L274,Belgique,Flandre,ANVERS,HEIST-OP-DEN-BERG,1,2223,Schriek,Localité non DNF,Localité non DNF
L275,Belgique,Flandre,ANVERS,HERSELT,0,2230,Herselt,Localité non DNF,Localité non DNF
L276,Belgique,Flandre,ANVERS,HERSELT,1,2230,Ramsel,Localité non DNF,Localité non DNF
L277,Belgique,Flandre,ANVERS,HULSHOUT,1,2235,Houtvenne,Localité non DNF,Localité non DNF
L278,Belgique,Flandre,ANVERS,HULSHOUT,0,2235,Hulshout,Localité non DNF,Localité non DNF
L279,Belgique,Flandre,ANVERS,HULSHOUT,1,2235,Westmeerbeek,Localité non DNF,Localité non DNF
L280,Belgique,Flandre,ANVERS,ZANDHOVEN,1,2240,Massenhoven,Localité non DNF,Localité non DNF
L281,Belgique,Flandre,ANVERS,ZANDHOVEN,1,2240,Viersel,Localité non DNF,Localité non DNF
L282,Belgique,Flandre,ANVERS,ZANDHOVEN,0,2240,Zandhoven,Localité non DNF,Localité non DNF
L283,Belgique,Flandre,ANVERS,ZANDHOVEN,1,2242,Pulderbos,Localité non DNF,Localité non DNF
L284,Belgique,Flandre,ANVERS,ZANDHOVEN,1,2243,Pulle,Localité non DNF,Localité non DNF
L285,Belgique,Flandre,ANVERS,OLEN,0,2250,Olen,Localité non DNF,Localité non DNF
L286,Belgique,Flandre,ANVERS,WESTERLO,1,2260,Oevel,Localité non DNF,Localité non DNF
L287,Belgique,Flandre,ANVERS,WESTERLO,1,2260,Tongerlo,Localité non DNF,Localité non DNF
L288,Belgique,Flandre,ANVERS,WESTERLO,0,2260,Westerlo,Localité non DNF,Localité non DNF
L289,Belgique,Flandre,ANVERS,WESTERLO,1,2260,Zoerle-Parwijs,Localité non DNF,Localité non DNF
L290,Belgique,Flandre,ANVERS,HERENTHOUT,0,2270,Herenthout,Localité non DNF,Localité non DNF
L291,Belgique,Flandre,ANVERS,LILLE,1,2275,Gierle,Localité non DNF,Localité non DNF
L292,Belgique,Flandre,ANVERS,LILLE,0,2275,Lille,Localité non DNF,Localité non DNF
L293,Belgique,Flandre,ANVERS,LILLE,1,2275,Poederlee,Localité non DNF,Localité non DNF
L294,Belgique,Flandre,ANVERS,LILLE,1,2275,Wechelderzande,Localité non DNF,Localité non DNF
L295,Belgique,Flandre,ANVERS,GROBBENDONK,0,2280,Grobbendonk,Localité non DNF,Localité non DNF
L296,Belgique,Flandre,ANVERS,GROBBENDONK,1,2288,Bouwel,Localité non DNF,Localité non DNF
L297,Belgique,Flandre,ANVERS,VORSELAAR,0,2290,Vorselaar,Localité non DNF,Localité non DNF
L298,Belgique,Flandre,ANVERS,TURNHOUT,0,2300,Turnhout,Localité non DNF,Localité non DNF
L299,Belgique,Flandre,ANVERS,RIJKEVORSEL,0,2310,Rijkevorsel,Localité non DNF,Localité non DNF
L300,Belgique,Flandre,ANVERS,HOOGSTRATEN,0,2320,Hoogstraten,Localité non DNF,Localité non DNF
L301,Belgique,Flandre,ANVERS,HOOGSTRATEN,1,2321,Meer,Localité non DNF,Localité non DNF
L302,Belgique,Flandre,ANVERS,HOOGSTRATEN,1,2322,Minderhout,Localité non DNF,Localité non DNF
L303,Belgique,Flandre,ANVERS,HOOGSTRATEN,1,2323,Wortel,Localité non DNF,Localité non DNF
L304,Belgique,Flandre,ANVERS,HOOGSTRATEN,1,2328,Meerle,Localité non DNF,Localité non DNF
L305,Belgique,Flandre,ANVERS,MERKSPLAS,0,2330,Merksplas,Localité non DNF,Localité non DNF
L306,Belgique,Flandre,ANVERS,BEERSE,0,2340,Beerse,Localité non DNF,Localité non DNF
L307,Belgique,Flandre,ANVERS,BEERSE,1,2340,Vlimmeren,Localité non DNF,Localité non DNF
L308,Belgique,Flandre,ANVERS,VOSSELAAR,0,2350,Vosselaar,Localité non DNF,Localité non DNF
L309,Belgique,Flandre,ANVERS,OUD-TURNHOUT,0,2360,Oud-Turnhout,Localité non DNF,Localité non DNF
L310,Belgique,Flandre,ANVERS,ARENDONK,0,2370,Arendonk,Localité non DNF,Localité non DNF
L311,Belgique,Flandre,ANVERS,RAVELS,0,2380,Ravels,Localité non DNF,Localité non DNF
L312,Belgique,Flandre,ANVERS,RAVELS,1,2381,Weelde,Localité non DNF,Localité non DNF
L313,Belgique,Flandre,ANVERS,RAVELS,1,2382,Poppel,Localité non DNF,Localité non DNF
L314,Belgique,Flandre,ANVERS,BAARLE-HERTOG,0,2387,Baarle-Hertog,Localité non DNF,Localité non DNF
L315,Belgique,Flandre,ANVERS,MALLE,0,2390,Malle,Localité non DNF,Localité non DNF
L316,Belgique,Flandre,ANVERS,MALLE,1,2390,Oostmalle,Localité non DNF,Localité non DNF
L317,Belgique,Flandre,ANVERS,MALLE,1,2390,Westmalle,Localité non DNF,Localité non DNF
L318,Belgique,Flandre,ANVERS,MOL,0,2400,Mol,Localité non DNF,Localité non DNF
L319,Belgique,Flandre,ANVERS,LAAKDAL,1,2430,Eindhout,Localité non DNF,Localité non DNF
L320,Belgique,Flandre,ANVERS,LAAKDAL,1,2430,Vorst,Localité non DNF,Localité non DNF
L321,Belgique,Flandre,ANVERS,LAAKDAL,1,2431,Varendonk,Localité non DNF,Localité non DNF
L322,Belgique,Flandre,ANVERS,LAAKDAL,1,2431,Veerle,Localité non DNF,Localité non DNF
L323,Belgique,Flandre,ANVERS,GEEL,0,2440,Geel,Localité non DNF,Localité non DNF
L324,Belgique,Flandre,ANVERS,MEERHOUT,0,2450,Meerhout,Localité non DNF,Localité non DNF
L325,Belgique,Flandre,ANVERS,KASTERLEE,1,2460,Tielen,Localité non DNF,Localité non DNF
L326,Belgique,Flandre,ANVERS,KASTERLEE,0,2460,Kasterlee,Localité non DNF,Localité non DNF
L327,Belgique,Flandre,ANVERS,KASTERLEE,1,2460,Lichtaart,Localité non DNF,Localité non DNF
L328,Belgique,Flandre,ANVERS,RETIE,0,2470,Retie,Localité non DNF,Localité non DNF
L329,Belgique,Flandre,ANVERS,DESSEL,0,2480,Dessel,Localité non DNF,Localité non DNF
L330,Belgique,Flandre,ANVERS,BALEN,0,2490,Balen,Localité non DNF,Localité non DNF
L331,Belgique,Flandre,ANVERS,BALEN,1,2491,Olmen,Localité non DNF,Localité non DNF
L332,Belgique,Flandre,ANVERS,LIER,1,2500,Koningshooikt,Localité non DNF,Localité non DNF
L333,Belgique,Flandre,ANVERS,LIER,0,2500,Lier,Localité non DNF,Localité non DNF
L334,Belgique,Flandre,ANVERS,RANST,1,2520,Broechem,Localité non DNF,Localité non DNF
L335,Belgique,Flandre,ANVERS,RANST,1,2520,Emblem,Localité non DNF,Localité non DNF
L336,Belgique,Flandre,ANVERS,RANST,1,2520,Oelegem,Localité non DNF,Localité non DNF
L337,Belgique,Flandre,ANVERS,RANST,0,2520,Ranst,Localité non DNF,Localité non DNF
L338,Belgique,Flandre,ANVERS,BOECHOUT,0,2530,Boechout,Localité non DNF,Localité non DNF
L339,Belgique,Flandre,ANVERS,BOECHOUT,1,2531,Vremde,Localité non DNF,Localité non DNF
L340,Belgique,Flandre,ANVERS,HOVE,0,2540,Hove,Localité non DNF,Localité non DNF
L341,Belgique,Flandre,ANVERS,LINT,0,2547,Lint,Localité non DNF,Localité non DNF
L342,Belgique,Flandre,ANVERS,KONTICH,0,2550,Kontich,Localité non DNF,Localité non DNF
L343,Belgique,Flandre,ANVERS,KONTICH,1,2550,Waarloos,Localité non DNF,Localité non DNF
L344,Belgique,Flandre,ANVERS,NIJLEN,1,2560,Bevel,Localité non DNF,Localité non DNF
L345,Belgique,Flandre,ANVERS,NIJLEN,1,2560,Kessel,Localité non DNF,Localité non DNF
L346,Belgique,Flandre,ANVERS,NIJLEN,0,2560,Nijlen,Localité non DNF,Localité non DNF
L347,Belgique,Flandre,ANVERS,DUFFEL,0,2570,Duffel,Localité non DNF,Localité non DNF
L348,Belgique,Flandre,ANVERS,PUTTE,1,2580,Beerzel,Localité non DNF,Localité non DNF
L349,Belgique,Flandre,ANVERS,PUTTE,0,2580,Putte,Localité non DNF,Localité non DNF
L350,Belgique,Flandre,ANVERS,BERLAAR,0,2590,Berlaar,Localité non DNF,Localité non DNF
L351,Belgique,Flandre,ANVERS,BERLAAR,1,2590,Gestel,Localité non DNF,Localité non DNF
L352,Belgique,Flandre,ANVERS,ANTWERPEN,1,2600,Berchem,Localité non DNF,Localité non DNF
L353,Belgique,Flandre,ANVERS,ANTWERPEN,1,2610,Wilrijk,Localité non DNF,Localité non DNF
L354,Belgique,Flandre,ANVERS,HEMIKSEM,0,2620,Hemiksem,Localité non DNF,Localité non DNF
L355,Belgique,Flandre,ANVERS,SCHELLE,0,2627,Schelle,Localité non DNF,Localité non DNF
L356,Belgique,Flandre,ANVERS,AARTSELAAR,0,2630,Aartselaar,Localité non DNF,Localité non DNF
L357,Belgique,Flandre,ANVERS,MORTSEL,0,2640,Mortsel,Localité non DNF,Localité non DNF
L358,Belgique,Flandre,ANVERS,EDEGEM,0,2650,Edegem,Localité non DNF,Localité non DNF
L359,Belgique,Flandre,ANVERS,ANTWERPEN,1,2660,Hoboken,Localité non DNF,Localité non DNF
L360,Belgique,Flandre,ANVERS,MECHELEN,0,2800,Mechelen,Localité non DNF,Localité non DNF
L361,Belgique,Flandre,ANVERS,MECHELEN,1,2800,Walem,Localité non DNF,Localité non DNF
L362,Belgique,Flandre,ANVERS,MECHELEN,1,2801,Heffen,Localité non DNF,Localité non DNF
L363,Belgique,Flandre,ANVERS,MECHELEN,1,2811,Hombeek,Localité non DNF,Localité non DNF
L364,Belgique,Flandre,ANVERS,MECHELEN,1,2811,Leest,Localité non DNF,Localité non DNF
L365,Belgique,Flandre,ANVERS,MECHELEN,1,2812,Muizen,Localité non DNF,Localité non DNF
L366,Belgique,Flandre,ANVERS,BONHEIDEN,0,2820,Bonheiden,Localité non DNF,Localité non DNF
L367,Belgique,Flandre,ANVERS,BONHEIDEN,1,2820,Rijmenam,Localité non DNF,Localité non DNF
L368,Belgique,Flandre,ANVERS,WILLEBROEK,1,2830,Blaasveld,Localité non DNF,Localité non DNF
L369,Belgique,Flandre,ANVERS,WILLEBROEK,1,2830,Heindonk,Localité non DNF,Localité non DNF
L370,Belgique,Flandre,ANVERS,WILLEBROEK,1,2830,Tisselt,Localité non DNF,Localité non DNF
L371,Belgique,Flandre,ANVERS,WILLEBROEK,0,2830,Willebroek,Localité non DNF,Localité non DNF
L372,Belgique,Flandre,ANVERS,RUMST,1,2840,Reet,Localité non DNF,Localité non DNF
L373,Belgique,Flandre,ANVERS,RUMST,0,2840,Rumst,Localité non DNF,Localité non DNF
L374,Belgique,Flandre,ANVERS,RUMST,1,2840,Terhagen,Localité non DNF,Localité non DNF
L375,Belgique,Flandre,ANVERS,NIEL,0,2845,Niel,Localité non DNF,Localité non DNF
L376,Belgique,Flandre,ANVERS,BOOM,0,2850,Boom,Localité non DNF,Localité non DNF
L377,Belgique,Flandre,ANVERS,SINT-KATELIJNE-WAVER,0,2860,Sint-Katelijne-Waver,Localité non DNF,Localité non DNF
L378,Belgique,Flandre,ANVERS,SINT-KATELIJNE-WAVER,1,2861,Onze-Lieve-Vrouw-Waver,Localité non DNF,Localité non DNF
L379,Belgique,Flandre,ANVERS,PUURS-SINT-AMANDS,1,2870,Breendonk,Localité non DNF,Localité non DNF
L380,Belgique,Flandre,ANVERS,PUURS-SINT-AMANDS,1,2870,Liezele,Localité non DNF,Localité non DNF
L381,Belgique,Flandre,ANVERS,PUURS-SINT-AMANDS,1,2870,Puurs,Localité non DNF,Localité non DNF
L382,Belgique,Flandre,ANVERS,PUURS-SINT-AMANDS,1,2870,Ruisbroek,Localité non DNF,Localité non DNF
L383,Belgique,Flandre,ANVERS,BORNEM,0,2880,Bornem,Localité non DNF,Localité non DNF
L384,Belgique,Flandre,ANVERS,BORNEM,1,2880,Hingene,Localité non DNF,Localité non DNF
L385,Belgique,Flandre,ANVERS,BORNEM,1,2880,Mariekerke,Localité non DNF,Localité non DNF
L386,Belgique,Flandre,ANVERS,BORNEM,1,2880,Weert,Localité non DNF,Localité non DNF
L387,Belgique,Flandre,ANVERS,PUURS-SINT-AMANDS,1,2890,Lippelo,Localité non DNF,Localité non DNF
L388,Belgique,Flandre,ANVERS,PUURS-SINT-AMANDS,1,2890,Oppuurs,Localité non DNF,Localité non DNF
L389,Belgique,Flandre,ANVERS,PUURS-SINT-AMANDS,1,2890,Sint-Amands,Localité non DNF,Localité non DNF
L390,Belgique,Flandre,ANVERS,SCHOTEN,0,2900,Schoten,Localité non DNF,Localité non DNF
L391,Belgique,Flandre,ANVERS,ESSEN,0,2910,Essen,Localité non DNF,Localité non DNF
L392,Belgique,Flandre,ANVERS,KALMTHOUT,0,2920,Kalmthout,Localité non DNF,Localité non DNF
L393,Belgique,Flandre,ANVERS,BRASSCHAAT,0,2930,Brasschaat,Localité non DNF,Localité non DNF
L394,Belgique,Flandre,ANVERS,STABROEK,1,2940,Hoevenen,Localité non DNF,Localité non DNF
L395,Belgique,Flandre,ANVERS,STABROEK,0,2940,Stabroek,Localité non DNF,Localité non DNF
L396,Belgique,Flandre,ANVERS,KAPELLEN,0,2950,Kapellen,Localité non DNF,Localité non DNF
L397,Belgique,Flandre,ANVERS,BRECHT,0,2960,Brecht,Localité non DNF,Localité non DNF
L398,Belgique,Flandre,ANVERS,BRECHT,1,2960,Sint-Job-in-'t-Goor,Localité non DNF,Localité non DNF
L399,Belgique,Flandre,ANVERS,BRECHT,1,2960,Sint-Lenaarts,Localité non DNF,Localité non DNF
L400,Belgique,Flandre,ANVERS,SCHILDE,1,2970,s Gravenwezel,Localité non DNF,Localité non DNF
L401,Belgique,Flandre,ANVERS,SCHILDE,0,2970,Schilde,Localité non DNF,Localité non DNF
L402,Belgique,Flandre,ANVERS,ZOERSEL,1,2980,Halle,Localité non DNF,Localité non DNF
L403,Belgique,Flandre,ANVERS,ZOERSEL,0,2980,Zoersel,Localité non DNF,Localité non DNF
L404,Belgique,Flandre,ANVERS,WUUSTWEZEL,1,2990,Loenhout,Localité non DNF,Localité non DNF
L405,Belgique,Flandre,ANVERS,WUUSTWEZEL,0,2990,Wuustwezel,Localité non DNF,Localité non DNF
L406,Belgique,Flandre,BRABANT FLAMAND,LEUVEN,0,3000,Leuven,Localité non DNF,Localité non DNF
L407,Belgique,Flandre,BRABANT FLAMAND,LEUVEN,1,3001,Heverlee,Localité non DNF,Localité non DNF
L408,Belgique,Flandre,BRABANT FLAMAND,LEUVEN,1,3010,Kessel Lo,Localité non DNF,Localité non DNF
L409,Belgique,Flandre,BRABANT FLAMAND,LEUVEN,1,3012,Wilsele,Localité non DNF,Localité non DNF
L410,Belgique,Flandre,BRABANT FLAMAND,LEUVEN,1,3018,Wijgmaal,Localité non DNF,Localité non DNF
L411,Belgique,Flandre,BRABANT FLAMAND,HERENT,0,3020,Herent,Localité non DNF,Localité non DNF
L412,Belgique,Flandre,BRABANT FLAMAND,HERENT,1,3020,Veltem-Beisem,Localité non DNF,Localité non DNF
L413,Belgique,Flandre,BRABANT FLAMAND,HERENT,1,3020,Winksele,Localité non DNF,Localité non DNF
L414,Belgique,Flandre,BRABANT FLAMAND,HULDENBERG,1,3040,Ottenburg,Localité non DNF,Localité non DNF
L415,Belgique,Flandre,BRABANT FLAMAND,HULDENBERG,0,3040,Huldenberg,Localité non DNF,Localité non DNF
L416,Belgique,Flandre,BRABANT FLAMAND,HULDENBERG,1,3040,Loonbeek,Localité non DNF,Localité non DNF
L417,Belgique,Flandre,BRABANT FLAMAND,HULDENBERG,1,3040,Neerijse,Localité non DNF,Localité non DNF
L418,Belgique,Flandre,BRABANT FLAMAND,HULDENBERG,1,3040,Sint-Agatha-Rode,Localité non DNF,Localité non DNF
L419,Belgique,Flandre,BRABANT FLAMAND,OUD-HEVERLEE,0,3050,Oud-Heverlee,Localité non DNF,Localité non DNF
L420,Belgique,Flandre,BRABANT FLAMAND,OUD-HEVERLEE,1,3051,Sint-Joris-Weert,Localité non DNF,Localité non DNF
L421,Belgique,Flandre,BRABANT FLAMAND,OUD-HEVERLEE,1,3052,Blanden,Localité non DNF,Localité non DNF
L422,Belgique,Flandre,BRABANT FLAMAND,OUD-HEVERLEE,1,3053,Haasrode,Localité non DNF,Localité non DNF
L423,Belgique,Flandre,BRABANT FLAMAND,OUD-HEVERLEE,1,3054,Vaalbeek,Localité non DNF,Localité non DNF
L424,Belgique,Flandre,BRABANT FLAMAND,BERTEM,0,3060,Bertem,Localité non DNF,Localité non DNF
L425,Belgique,Flandre,BRABANT FLAMAND,BERTEM,1,3060,Korbeek-Dijle,Localité non DNF,Localité non DNF
L426,Belgique,Flandre,BRABANT FLAMAND,BERTEM,1,3061,Leefdaal,Localité non DNF,Localité non DNF
L427,Belgique,Flandre,BRABANT FLAMAND,KORTENBERG,0,3070,Kortenberg,Localité non DNF,Localité non DNF
L428,Belgique,Flandre,BRABANT FLAMAND,KORTENBERG,1,3071,Erps-Kwerps,Localité non DNF,Localité non DNF
L429,Belgique,Flandre,BRABANT FLAMAND,KORTENBERG,1,3078,Everberg,Localité non DNF,Localité non DNF
L430,Belgique,Flandre,BRABANT FLAMAND,KORTENBERG,1,3078,Meerbeek,Localité non DNF,Localité non DNF
L431,Belgique,Flandre,BRABANT FLAMAND,TERVUREN,0,3080,Tervuren,Localité non DNF,Localité non DNF
L432,Belgique,Flandre,BRABANT FLAMAND,TERVUREN,1,3080,Duisburg,Localité non DNF,Localité non DNF
L433,Belgique,Flandre,BRABANT FLAMAND,TERVUREN,1,3080,Vossem,Localité non DNF,Localité non DNF
L434,Belgique,Flandre,BRABANT FLAMAND,OVERIJSE,0,3090,Overijse,Localité non DNF,Localité non DNF
L435,Belgique,Flandre,BRABANT FLAMAND,ROTSELAAR,0,3110,Rotselaar,Localité non DNF,Localité non DNF
L436,Belgique,Flandre,BRABANT FLAMAND,ROTSELAAR,1,3111,Wezemaal,Localité non DNF,Localité non DNF
L437,Belgique,Flandre,BRABANT FLAMAND,ROTSELAAR,1,3118,Werchter,Localité non DNF,Localité non DNF
L438,Belgique,Flandre,BRABANT FLAMAND,TREMELO,0,3120,Tremelo,Localité non DNF,Localité non DNF
L439,Belgique,Flandre,BRABANT FLAMAND,TREMELO,1,3128,Baal,Localité non DNF,Localité non DNF
L440,Belgique,Flandre,BRABANT FLAMAND,BEGIJNENDIJK,0,3130,Begijnendijk,Localité non DNF,Localité non DNF
L441,Belgique,Flandre,BRABANT FLAMAND,BEGIJNENDIJK,1,3130,Betekom,Localité non DNF,Localité non DNF
L442,Belgique,Flandre,BRABANT FLAMAND,KEERBERGEN,0,3140,Keerbergen,Localité non DNF,Localité non DNF
L443,Belgique,Flandre,BRABANT FLAMAND,HAACHT,0,3150,Haacht,Localité non DNF,Localité non DNF
L444,Belgique,Flandre,BRABANT FLAMAND,HAACHT,1,3150,Tildonk,Localité non DNF,Localité non DNF
L445,Belgique,Flandre,BRABANT FLAMAND,HAACHT,1,3150,Wespelaar,Localité non DNF,Localité non DNF
L446,Belgique,Flandre,BRABANT FLAMAND,BOORTMEERBEEK,0,3190,Boortmeerbeek,Localité non DNF,Localité non DNF
L447,Belgique,Flandre,BRABANT FLAMAND,BOORTMEERBEEK,1,3191,Hever,Localité non DNF,Localité non DNF
L448,Belgique,Flandre,BRABANT FLAMAND,AARSCHOT,0,3200,Aarschot,Localité non DNF,Localité non DNF
L449,Belgique,Flandre,BRABANT FLAMAND,AARSCHOT,1,3200,Gelrode,Localité non DNF,Localité non DNF
L450,Belgique,Flandre,BRABANT FLAMAND,AARSCHOT,1,3201,Langdorp,Localité non DNF,Localité non DNF
L451,Belgique,Flandre,BRABANT FLAMAND,AARSCHOT,1,3202,Rillaar,Localité non DNF,Localité non DNF
L452,Belgique,Flandre,BRABANT FLAMAND,LUBBEEK,1,3210,Linden,Localité non DNF,Localité non DNF
L453,Belgique,Flandre,BRABANT FLAMAND,LUBBEEK,0,3210,Lubbeek,Localité non DNF,Localité non DNF
L454,Belgique,Flandre,BRABANT FLAMAND,LUBBEEK,1,3211,Binkom,Localité non DNF,Localité non DNF
L455,Belgique,Flandre,BRABANT FLAMAND,LUBBEEK,1,3212,Pellenberg,Localité non DNF,Localité non DNF
L456,Belgique,Flandre,BRABANT FLAMAND,HOLSBEEK,0,3220,Holsbeek,Localité non DNF,Localité non DNF
L457,Belgique,Flandre,BRABANT FLAMAND,HOLSBEEK,1,3220,Kortrijk-Dutsel,Localité non DNF,Localité non DNF
L458,Belgique,Flandre,BRABANT FLAMAND,HOLSBEEK,1,3220,Sint-Pieters-Rode,Localité non DNF,Localité non DNF
L459,Belgique,Flandre,BRABANT FLAMAND,HOLSBEEK,1,3221,Nieuwrode,Localité non DNF,Localité non DNF
L460,Belgique,Flandre,BRABANT FLAMAND,SCHERPENHEUVEL-ZICHEM,1,3270,Scherpenheuvel,Localité non DNF,Localité non DNF
L461,Belgique,Flandre,BRABANT FLAMAND,SCHERPENHEUVEL-ZICHEM,1,3271,Averbode,Localité non DNF,Localité non DNF
L462,Belgique,Flandre,BRABANT FLAMAND,SCHERPENHEUVEL-ZICHEM,1,3271,Zichem,Localité non DNF,Localité non DNF
L463,Belgique,Flandre,BRABANT FLAMAND,SCHERPENHEUVEL-ZICHEM,1,3272,Messelbroek,Localité non DNF,Localité non DNF
L464,Belgique,Flandre,BRABANT FLAMAND,SCHERPENHEUVEL-ZICHEM,1,3272,Testelt,Localité non DNF,Localité non DNF
L465,Belgique,Flandre,BRABANT FLAMAND,DIEST,1,3290,Deurne,Localité non DNF,Localité non DNF
L466,Belgique,Flandre,BRABANT FLAMAND,DIEST,0,3290,Diest,Localité non DNF,Localité non DNF
L467,Belgique,Flandre,BRABANT FLAMAND,DIEST,1,3290,Schaffen,Localité non DNF,Localité non DNF
L468,Belgique,Flandre,BRABANT FLAMAND,DIEST,1,3290,Webbekom,Localité non DNF,Localité non DNF
L469,Belgique,Flandre,BRABANT FLAMAND,DIEST,1,3293,Kaggevinne,Localité non DNF,Localité non DNF
L470,Belgique,Flandre,BRABANT FLAMAND,DIEST,1,3294,Molenstede,Localité non DNF,Localité non DNF
L471,Belgique,Flandre,BRABANT FLAMAND,TIENEN,0,3300,Tienen,Localité non DNF,Localité non DNF
L472,Belgique,Flandre,BRABANT FLAMAND,TIENEN,1,3300,Bost,Localité non DNF,Localité non DNF
L473,Belgique,Flandre,BRABANT FLAMAND,TIENEN,1,3300,Goetsenhoven,Localité non DNF,Localité non DNF
